ID	NAME	TYPE	MASS	VOLUME	ICONPATH
3348720005	Snow	worldMaterial	0.9	1	resources_generated/env/voxel/worlds/snow-gravel_001/icons/env_snow-gravel_001_icon.png
3348741030	Advanced Standard Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3348741739	Advanced Standard Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3349000393	Rare Standard Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3349000508	Rare Standard Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3349517139	Uncommon Standard Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3349517974	Uncommon Standard Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3350288540	Exotic Standard Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3350288721	Exotic Standard Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3350454240	Stone	worldMaterial	2.5	1	resources_generated/env/voxel/worlds/stone-mud-moist-grass-wet_001/icons/env_stone-mud-moist-grass-wet_001_icon.png
3352702648	Cannon Defense Thermic Ammo m	object	12.5	25	resources_generated/elements/ammos/ammo-cannon-heavy-thermic_001/icons/env_ammo-cannon-heavy-thermic_001_icon.png
3352933867	Stained yellow pattern plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-tile-hc/icons/env_plastic-tile-hc_icon_yellow-light.png
3352933875	Aged yellow pattern plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-tile-hc/icons/env_plastic-tile-hc_icon_yellow-dark.png
3353235929	Rocket Engines	object	400	0	
3353316230	Painted White Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-white_icon.png
3355411013	Painted Yellow Manganese	worldMaterial	72.1	10	resources_generated/iconsLib/materialslib/env_manganese-painted-hc-yellow_icon.png
3358160322	LEDs	none	0	0	
3359236574	Market Core xl	object	2407633.88	395330.56	resources_generated/elements/market-units/market-unit_001_xl/icons/env_market-unit_001_xl_icon.png
3359276930	Polished light yellow steel	worldMaterial	80.5	10	resources_generated/env/voxel/hc/steel-bright-hc/icons/env_steel-bright-hc_icon_yellow-light.png
3359276954	Polished dark yellow steel	worldMaterial	80.5	10	resources_generated/env/voxel/hc/steel-bright-hc/icons/env_steel-bright-hc_icon_yellow-dark.png
3362157568	Territory Scanners	none	0	0	
3363731090	Screens	none	0	0	
3363881162	Electromagnetic Ammo xs	object	0	1	
3364840764	Antenna M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3367196128	Window S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3367502581	Snow	worldMaterial	0.9	1	resources_generated/env/voxel/worlds/snow-fresh-wind-chunks_001/icons/env_snow-fresh-wind-chunks_001_icon.png
3369139717	Processors	none	0	0	
3370290332	Missile Antimatter Ammo S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3370431860	Sky Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-sky_icon.png
3370436045	Red Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-red_icon.png
3370440188	Ice Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-ice_icon.png
3371461950	Industry	none	0	0	
3373119598	Painted Yellow Silicon	worldMaterial	23.3	10	resources_generated/iconsLib/materialslib/env_silicon-painted-hc-yellow_icon.png
3373193017	Stasis Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3373838734	Glossy Sc-Al	worldMaterial	28.5	10	resources_generated/iconsLib/materialslib/env_sc-al-glossy-hc_icon.png
3374614877	Screens	none	0	0	
3374882026	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/gravel-moss-icelandic_001/icons/env_gravel-moss-icelandic_001_icon.png
3376140874	Missile Heavy Antimatter Ammo l	object	28.5	375	resources_generated/elements/ammos/ammo-missile-antimatter_001/icons/env_ammo-missile-antimatter_001_icon.png
3376213546	Polished dark red marble (cold)	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-bright-hc/icons/env_marble-bright-hc_icon_red-cold-dark.png
3376213554	Polished light red marble (cold)	worldMaterial	27	10	resources_generated/env/voxel/hc/marble-bright-hc/icons/env_marble-bright-hc_icon_red-cold-light.png
3376752597	Painted Yellow Fluorine	worldMaterial	16.96	10	resources_generated/iconsLib/materialslib/env_fluorine-painted-hc-yellow_icon.png
3377917824	Rare Maneuver Atmospheric Engine m	object	3000	619.2	resources_generated/elements/engines/engine-atmospheric-manoeuver_001_m/icons/env_engine-atmospheric-manoeuver_001_m_icon.png
3377917825	Advanced Maneuver Atmospheric Engine m	object	3000	619.2	resources_generated/elements/engines/engine-atmospheric-manoeuver_001_m/icons/env_engine-atmospheric-manoeuver_001_m_icon.png
3377917831	Exotic Maneuver Atmospheric Engine m	object	3000	619.2	resources_generated/elements/engines/engine-atmospheric-manoeuver_001_m/icons/env_engine-atmospheric-manoeuver_001_m_icon.png
3381197428	Expanded Advanced Gravity-Inverted Container XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3381197495	Expanded Rare Gravity-Inverted Container XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3381197558	Expanded Exotic Gravity-Inverted Container XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3381453722	Atmospheric Radar	none	0	0	
3383230000	Cannon Agile Thermic Ammo S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3383792346	Painted Black Niobium	worldMaterial	85.7	10	resources_generated/iconsLib/materialslib/env_niobium-painted-hc-black_icon.png
3384068103	Railgun Heavy Electromagnetic Ammo s	object	6.76	50	resources_generated/elements/ammos/ammo-railgun-electromagnetic_001/icons/env_ammo-railgun-electromagnetic_001_icon.png
3384743736	Rare Safe Atmospheric Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3384743803	Exotic Safe Atmospheric Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3384743929	Advanced Safe Atmospheric Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3384934780	Rare Heavy Cannon xs	object	190	35	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_xs/icons/env_cannon-heavy-tower-heavy_001_xs_icon.png
3384934781	Advanced Heavy Cannon xs	object	190	35	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_xs/icons/env_cannon-heavy-tower-heavy_001_xs_icon.png
3384934783	Exotic Heavy Cannon xs	object	190	35	resources_generated/elements/cannons/cannon-heavy-tower-heavy_001_xs/icons/env_cannon-heavy-tower-heavy_001_xs_icon.png
3387441408	Waxed black concrete	worldMaterial	19.22	10	resources_generated/env/voxel/hc/concrete-bright-hc/icons/env_concrete-bright-hc_icon_black.png
3387458611		object	400	0	resources_generated/iconsLib/elementslib/missingmesh.png
3388715961	Crater soil	worldMaterial	1.5	1	resources_generated/env/voxel/worlds/sandy-beach-rock_001/icons/env_sandy-beach-rock_001_icon.png
3388927648	Matte Mangalloy	worldMaterial	78.33	10	resources_generated/iconsLib/materialslib/env_mangalloy-matte-hc_icon.png
3389558173	Armored Window L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3392857030	Purple Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-purple_icon.png
3393498684	Space Engines L l	object	400	0	
3393707710	Shield Generators M	none	0	0	
3393725595	Rock	worldMaterial	2.5	1	resources_generated/env/voxel/worlds/rock-jagged_001/icons/env_rock-jagged_001_icon.png
3394299987	Square Light admin l	object	66.3	14	resources_generated/elements/lights/light-square_001_l/icons/env_light-square_001_l_icon.png
3395961747	Antimatter Ammo	none	0	0	
3396072211	Advanced Defense Railgun m	object	4500	565	resources_generated/elements/cannons/cannon-railgun-defense_001/icons/env_cannon-railgun-defense_001_icon.png
3396072236	Rare Defense Railgun m	object	4500	565	resources_generated/elements/cannons/cannon-railgun-defense_001/icons/env_cannon-railgun-defense_001_icon.png
3396072237	Exotic Defense Railgun m	object	4500	565	resources_generated/elements/cannons/cannon-railgun-defense_001/icons/env_cannon-railgun-defense_001_icon.png
3396329758	Advanced Defense Laser M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3396330391	Exotic Defense Laser M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3396330454	Rare Defense Laser M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3397570426	Market Core XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3398276020	Yellow Gold Panel	worldMaterial	140	10	resources_generated/iconsLib/materialslib/env_gold-panel-hc-yellow_icon.png
3398664647	Silver Honeycomb	worldMaterial	104.9	10	
3400728669	Construct Elements	none	0	0	
3402935607	Product Honeycomb Materials	none	0	0	
3403414189	Light Detectors	object	400	0	
3404673824	Advanced Safe Space Engine XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3404673954	Exotic Safe Space Engine XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3404674017	Rare Safe Space Engine XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3408639924	Tundra	worldMaterial	1.25	1	resources_generated/env/voxel/worlds/rock-moss-icelandic_001/icons/env_rock-moss-icelandic_001_icon.png
3409294795	Polished black Titanium	worldMaterial	45	10	resources_generated/env/voxel/hc/titanium-bright-hc/icons/env_titanium-bright-hc_icon_black.png
3410378788	Laser kinetic Ammo deprecated l	object	0	250	resources_generated/iconsLib/elementslib/missingmesh.png
3410378789	Laser thermic Ammo deprecated l	object	0	250	resources_generated/iconsLib/elementslib/missingmesh.png
3410378790	Laser antimatter Ammo deprecated l	object	0	250	resources_generated/iconsLib/elementslib/missingmesh.png
3410378791	Laser electromagnetic Ammo deprecated l	object	0	250	resources_generated/iconsLib/elementslib/missingmesh.png
3411288868	Rare Freight Space Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3411288933	Advanced Freight Space Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3411289063	Exotic Freight Space Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3411453260	Rare Capacitor Shield Generator M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3411707959	Light Gray Mangalloy Panel	worldMaterial	78.33	10	resources_generated/iconsLib/materialslib/env_mangalloy-panel-hc-lightgray_icon.png
3412263159	Aluminium Honeycomb	worldMaterial	27	10	
3412597834	Orange Silumin Panel	worldMaterial	30	10	resources_generated/iconsLib/materialslib/env_silumin-panel-hc-orange_icon.png
3413943591	White aluminium pattern	worldMaterial	27	10	resources_generated/env/voxel/hc/aluminium-tile-hc/icons/env_aluminium-tile-hc_icon_white.png
3415128439	Programming Board	object	27.74	12.7	resources_generated/elements/programming-boards/programming-board_001/icons/env_programming-board_001_icon.png
3416152995	Laser Thermic Ammo M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3417309861	Orange Carbon Panel	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-panel-hc-orange_icon.png
3417427093	White Grade 5 Titanium Alloy Panel	worldMaterial	44.3	10	resources_generated/iconsLib/materialslib/env_grade5-titanium-alloy-panel-hc-white_icon.png
3418287402	Teleportation Node	object	236.19	60.96	resources_generated/elements/platforms/platform-teleportation_001/icons/env_platform-teleportation_001_icon.png
3420383886	Painted Military Nickel	worldMaterial	89.1	10	resources_generated/iconsLib/materialslib/env_nickel-painted-hc-military_icon.png
3420686849	Lasers S s	object	400	0	
3421932504	Space Radars M	none	0	0	
3422462667	Robotic Arms	object	0	0	
3423590348	Laser Agile Thermic Ammo s	object	1.44	10	resources_generated/elements/ammos/ammo-laser-thermic_001/icons/env_ammo-laser-thermic_001_icon.png
3424752525	Electromagnetic Ammo xs	object	0	1	
3425101936	Vertical Wing Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3426752882	Deprecated Honeycomb Refinery Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3427719626	Crater soil	worldMaterial	1.5	1	resources_generated/env/voxel/worlds/stone-lava-hawaiian-grey_001/icons/env_stone-lava-hawaiian-grey_001_icon.png
3427927586	Advanced Maneuver Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3427927717	Exotic Maneuver Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3427927908	Rare Maneuver Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3428667061	Glass Materials	none	0	0	
3428680283	Painted Orange Inconel	worldMaterial	84.97	10	resources_generated/iconsLib/materialslib/env_inconel-painted-hc-orange_icon.png
3428707029	Matte beige plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_beige.png
3429530571	Support Tech	none	0	0	
3430181852	Basic Scraps	object	0	0	
3431466887	Black pattern Gold	worldMaterial	140	10	resources_generated/env/voxel/hc/gold-tile-hc/icons/env_gold-tile-hc_icon_black.png
3431996502	Basic Control System s	object	47.63	27.6	resources_generated/elements/functional-parts/functional-part-control-system_001/icons/env_functional-part-control-system_001_icon.png
3431996504	Basic Control System m	object	247.97	149.2	resources_generated/elements/functional-parts/functional-part-control-system_001/icons/env_functional-part-control-system_001_icon.png
